,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mu0,0.03238104693288579,0.03642987558276656,0.03577380566816235,0.0340688011260194,0.033875021148999096,0.034629032565096085,0.03484184130446932,0.03686417242689921,0.037128234872671806,0.03654472526730901,0.03671237209476297,0.0385481508909471,0.04119953042494606,0.04367914626364655,0.045363610540565924,0.046961817477780166,0.048829901682964416,0.04940737406716378,0.05012202949309019,0.05207090174947693,0.0542586212855356,0.05862624414965334,0.06097219582954139,0.06544921555522565,0.06903900278785036,0.07239478167381685,0.07623224379846238,0.07871165339521857,0.08342648766724647,0.08785169268632453,0.09215038055105229,0.09644270034142532,0.1000469753944232,0.10264734021890365,0.10626326544867248,0.11109512443078995,0.11593156430920948,0.12009688528803542,0.12346742898966767,0.12860359699233614,0.13375048941888767,0.13949881235290285,0.1454928015952972,0.1494448567984481,0.1536219796692172,0.15988090916803233,0.16637088893611418,0.17118019572494814,0.17462358325977378,0.17881801797392916,0.18330383625778224,0.1878894678952583,0.19259193068699065,0.19901712921501769,0.20483375557606276,0.2121347187757323,0.22168809526571387,0.2279666720319431,0.23356558667363658,0.24034869370184686,0.24832299781642853,0.25499670079193704,0.2603469321567089,0.2673367097329593,0.27543324494612365,0.2842304672364826,0.29266977633459546,0.3035020184344751,0.3151485654074847,0.32628546081518806,0.337423847228411,0.345036921954035,0.35195007528910893,0.35747726581697103,0.36479022088515944,0.3718630480407088,0.3847554793632335,0.39787452651198885,0.4052928200717708,0.41481682597930736,0.42415618148824696,0.4313373023247501,0.4401196050051014,0.45425326745227534,0.4660609223556986,0.47824289842910483,0.49479798563899935,0.5139338117083772,0.5308086135877146,0.5427046342022612,0.5582571108664749,0.5717666157835928,0.5818605066839808,0.583424566025181,0.5756499848883804,0.5652984740425961,0.5528912877225474,0.5288463451040338,0.49475908495573273,0.4420532971333584
sigma0,0.023324413280231604,0.011844087275731496,0.007794279748383537,0.005337805407259366,0.004596857433285528,0.0036492343213297973,0.0027085926717556053,0.0019051252390027695,0.0014395910169553439,0.0009181734739688308,0.0006469512271660705,0.000476657791544266,0.00034587100205063503,0.00022634063299920015,0.00019261035532780468,0.00018069777597706782,0.00011651671028312105,8.036891648510736e-05,6.98388677443651e-05,5.157912534259346e-05,6.0428343238161375e-05,0.00012232024233260752,0.00010500801707058471,0.00014936226959827437,0.00017550675086364098,0.00022436528803881917,0.00018393704035502,0.00013883953023430262,0.00014980068369796484,0.00013262276284009555,0.00015426742976121233,0.00013822391557449798,0.00010010811016936128,6.885788738131282e-05,3.3797546847069704e-05,8.16678986348407e-06,5.234985557267535e-07,9.535458260323537e-06,5.2445415516522154e-05,9.532678073131962e-05,0.0001994457849580078,0.0002962045533073665,0.0004319427991563707,0.0005605974795841462,0.0007449540614842265,0.0008307754124015077,0.0008677079740090354,0.0010698495404896091,0.0013121929169481739,0.0015025240208174084,0.0016754637277438533,0.001944953119489612,0.00212274838399229,0.002416723771479945,0.002552369837847901,0.0027390081220599605,0.002659537106248999,0.0025541817579213255,0.002777392145556612,0.0032632826418502736,0.003894795842529386,0.004608004794048104,0.005320063141372233,0.0063119873859295295,0.007753621460725113,0.009346747207898631,0.010596834678219924,0.012296257762583362,0.01466770427827857,0.016768930927210768,0.019014509291208848,0.021513317340437155,0.023893470226290736,0.02677761252487665,0.029801535261421153,0.032680093972269564,0.035796038564824606,0.03901573081354326,0.04245984297453209,0.04670277640212561,0.050979339851148886,0.05500926334369294,0.05943771165514822,0.06383989987611727,0.06778664595539186,0.0725597853188662,0.07968264088785637,0.08560024373868536,0.09261537652567176,0.09934098812331094,0.10682270905787195,0.1165343463857752,0.12492475970097561,0.134187268158518,0.13963764782233434,0.14705613312360466,0.15411659848995174,0.15868710275076725,0.16100185589748606,0.15214322872391317
mu1,0.61833102924634,0.674846372113554,0.711715176393471,0.7162970835585182,0.7144516779857886,0.7029618075394841,0.6978498505325708,0.6926039849492237,0.6854528519451052,0.6805613756019349,0.6782712926612482,0.6726749495538824,0.6647480168789283,0.6558388023506427,0.6476018210589325,0.6361045274230899,0.6242376076069267,0.6173534346747694,0.606011295936102,0.5914801546649622,0.57535944484459,0.5464169219273198,0.525057609381119,0.5017517128312943,0.48010152928404226,0.4614066250085934,0.44659786392576717,0.4314962610794455,0.40943329839284726,0.3907315747216351,0.3753477612887023,0.3589355359813582,0.3468019608417787,0.3363154095895001,0.32605264786346966,0.3129995030346142,0.30392122792417164,0.2958299605041165,0.28894972408497266,0.27977398683449783,0.26761220568404054,0.25573304137559905,0.24634436805180449,0.23809460916842884,0.22995262047880372,0.2215190267082615,0.21330669451222084,0.20406922305461406,0.19651068936201976,0.1916220188920461,0.18720556610207828,0.18308212416431058,0.17708429640881684,0.17274199147145564,0.16916802363903405,0.1644670531544835,0.15893800091404775,0.15525394355250488,0.1515105457594782,0.14789648250055631,0.14364387973538373,0.1399483513883003,0.13682205540413805,0.1329481606961559,0.1285716699554752,0.12327173112077383,0.1187042811504917,0.11361973128594771,0.1077135278618635,0.10337017824256156,0.09765028673568654,0.09157822225931656,0.08740607196899286,0.08359342644320222,0.07895022300480958,0.07562798463101594,0.07032562328570158,0.06520028194216787,0.06173099664839321,0.058370696617412565,0.05485801631481246,0.0514964479145511,0.04801007088255893,0.043957845012254415,0.04015362034923087,0.0365296060941569,0.033739445985675576,0.030795860817420584,0.02847135673539214,0.02658835182457997,0.025706103682751835,0.024978030057643652,0.02389188102758244,0.023610105896028077,0.023982140092670634,0.024396341283426826,0.025560329778259616,0.024781590560286837,0.027345352431096925,0.029570206906678442
sigma1,0.00649753196436742,0.005455705033668212,0.00266712002190983,0.0015371652851197126,0.0011830169149326109,0.0008141263903326257,0.0005186770919352046,0.00028489955550192736,0.00010577807259903871,5.90048036512858e-05,2.4317188040967608e-08,6.022473724631716e-05,0.00020267599453405172,0.00041047094215695967,0.0006195296556995578,0.0007055465594246746,0.0008687012067452038,0.001165970944686734,0.0014328631718412144,0.0014047516708757257,0.0012726169906064344,0.0010694844804194359,0.0009994421182060176,0.0008732321637802132,0.0007499014594669617,0.0006941425977977644,0.0006831640166197195,0.0006096904453055663,0.0005164866313243088,0.0004220651486429583,0.00036622145117592986,0.00036231608015913075,0.00038596291803949523,0.00043083721742254166,0.00043597125220917743,0.0003533143212163248,0.0003023959585396474,0.00030017046593922014,0.0003050741090300235,0.00028067393447417377,0.00028909346013128445,0.00035736950734965856,0.0003837571869478307,0.00046039734615066497,0.0005131735980135055,0.000660826713716478,0.0006764348667339659,0.0007102819103815827,0.0008630959132355231,0.0009519692597473872,0.0009817437136789842,0.001109459425293835,0.0012813649450302833,0.0014547329038275825,0.0016841711169538476,0.001920648248150525,0.0019366988125748552,0.0020509675554414297,0.0022575164311208207,0.002568236008752889,0.00298257236283328,0.003342793327697491,0.0037053639242438097,0.004233467925836787,0.0045078888140822615,0.004762180483564693,0.005169059397261311,0.005466263581287545,0.005690741080557116,0.006179960059623735,0.006707232453977641,0.006743819071314161,0.0068798718793869895,0.007063735588118902,0.007878363995797222,0.008632726981120942,0.009537516349009678,0.01036034820069498,0.011241795593658899,0.012132880768465193,0.012906358837362464,0.013041945016241785,0.013162829705823609,0.01279757140229032,0.013827950622663288,0.014848547894255826,0.015453791888520363,0.01643369886644408,0.01723637937533251,0.01876203614948513,0.02067612658216378,0.023378883706252407,0.026674086369560257,0.029829177386896166,0.0316187737404694,0.033249011264868567,0.03633662406092575,0.03830405930093872,0.04131356005575515,0.039865582597361504
p00,0.0032316825730154264,0.004596641841638771,0.008020805894075944,0.008839200768738675,0.010860577237225444,0.013092934531717226,0.01587184764661842,0.018703437847000792,0.020681844060828736,0.022000423344242903,0.023982755966629687,0.02568363210620417,0.027624154217587016,0.029116335529948523,0.03034331724045547,0.033205175689498656,0.03609268624181916,0.0379218237386032,0.04072344445436993,0.04456748706512237,0.04832555191383048,0.05367598506621263,0.05896336127695745,0.0643664900405595,0.07004422089048723,0.0744658779131957,0.07869800014407691,0.08370752869461917,0.09149035920693371,0.09848416109670666,0.1035319898178374,0.1092490147115025,0.11418517552457763,0.11843786598522144,0.12377181455275266,0.12826038570398102,0.13154841966056796,0.13479805831115266,0.1378819166615053,0.14218749728281566,0.1465350919145888,0.150102315994033,0.15156745825815854,0.15383598154654443,0.15633237577100978,0.15701181161525712,0.15944499300513804,0.16111752832827442,0.1622614091274367,0.16342044489966934,0.16230532375620021,0.16063056331986347,0.16185547502101794,0.15922133161383856,0.15718871480098584,0.15633151246030075,0.15182391738283996,0.14756939982983475,0.14482089506700502,0.14225914117201255,0.13896358601400371,0.1365133637005187,0.1355282880510852,0.1344748324194559,0.133263199169547,0.13186092029997087,0.13083859126706987,0.1275416871939714,0.12292779882903893,0.11919227671463428,0.11646873952386405,0.11451535341963393,0.11230800562683318,0.11084144087680492,0.11024102726069185,0.10852041749940355,0.10567407423270403,0.10339264099725676,0.1008013277140053,0.09948815269864153,0.09891214581728136,0.09867594639556221,0.09520189155882364,0.09119250148144453,0.0872807037148069,0.0857232658485857,0.0823818615779407,0.07808723177131727,0.07411091065910413,0.07058882772853226,0.06651372785986698,0.05917354758863902,0.05373034431190493,0.05006550047375968,0.047746134564271014,0.04449830186480275,0.042991996211116046,0.04027178669628295,0.037654126369148555,0.03364264002200823
p11,0.011838716289640505,0.021302830539619233,0.028337287065407057,0.03574478071008014,0.04357776667713997,0.048217251357101865,0.05401465097572955,0.06141808721754327,0.06711729750861661,0.07235634775948896,0.07539899720135423,0.07719354145607404,0.07979871067761268,0.08302755821572505,0.08635715658879695,0.08989061086392658,0.09203459744819287,0.0930623214185815,0.09235538433374935,0.0933468587147055,0.09466345123573461,0.09307094223540158,0.09293809803754338,0.0916938239122157,0.09068222499017708,0.08939409566528989,0.08924788343663803,0.0901517829108387,0.08847571692160727,0.08683992305828248,0.0866689186720977,0.08674989609619244,0.08573032104993095,0.08552972313784069,0.08564431715519183,0.08723329565708082,0.08926493500350685,0.09093542569905766,0.09212952752226389,0.09338675812245412,0.09408951390653497,0.09579435390847657,0.0977730131683815,0.0987819233905356,0.10054800717271939,0.10347770121019817,0.10466565710362685,0.10572601292280892,0.10749129172748073,0.10940369709350406,0.11159874544777282,0.1140359149784036,0.11616516175275149,0.11980771650225819,0.12300380917562925,0.12529340358969243,0.13062637096514795,0.13539865766533854,0.13883664756341607,0.14028758176401968,0.14292340388797586,0.14581591688153306,0.14727520645277592,0.14860565228821643,0.1502048640884388,0.15152667293958655,0.15160354202498938,0.15297200887047946,0.15553265076931522,0.15626930641533932,0.1560252899193184,0.15613768270199968,0.15624588994799138,0.15651586913888293,0.15471937140990566,0.15302126894375123,0.15128902850552461,0.14668675815259813,0.14418426422891417,0.14040772452361483,0.1377906205162589,0.13502389678165194,0.13207718644842026,0.1264233262965958,0.12055609483177188,0.11459062180198754,0.10909030674482312,0.10150135564400709,0.09280836132963488,0.08614713656705264,0.07939907355542764,0.07284666211522661,0.06712196251354263,0.06212066453174836,0.060449716484568206,0.05986481074539496,0.05761908000371019,0.05611205008260345,0.054451122202541336,0.052306113328980164
