,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mu0,0.00717041229741573,0.010819065804224873,0.01824245619877288,0.009715105101098978,0.017323797773418602,0.01194322294807336,0.04209369379306547,0.0212683123072697,0.0015502237682591873,0.0058287709215680975,0.05866048746442601,0.03233652030036998,0.048039553207567434,0.012833507799133993,0.021120436129304424,0.00011420079985296104,0.030298937017133702,0.04338621373770629,0.037548882447533835,0.011085019321330446,0.0675418523975601,0.06944818916248582,0.0011132981218034124,0.023471336061207826,0.07360894134607379,0.0026920833346278316,0.09738781766742566,0.0819904468168503,0.057556029011156244,0.02965127414684226,0.014725662543276433,0.054428543032933464,0.004442841358997685,0.011504380448934233,0.07372012049800021,0.004786989834355781,0.0415268228519592,0.05332967810987519,0.020547874519022277,0.02976938808210704,0.015847148568312864,0.038796948181202946,0.039377980449189214,0.04261774182254648,0.05518954311741519,0.020715793409259744,0.044906240707641334,0.03178940143995344,0.11012972720380813,0.012219123282218181,0.052992795951168514,0.032897996581517465,0.03652842342831419,0.03156332793810657,0.005053833231474862,0.04962990227153413,0.04182373957694046,0.04648244391224333,0.05061821196469621,0.10662616518759273,0.02277757413892244,0.04117878971459383,0.007099113198978121,0.03833098262068349,0.011105837312350302,0.018055652840906464,0.03694400664903309,0.04296388813184072,0.00033409787602442715,0.035880740004877454,0.006409336476542745,0.016724175616259246,0.0009495221848201508,0.01853643801934767,0.015133106338102905,0.017162814181685186,0.00197351618395396,0.014107791948183391,0.034550164258729706,0.0039343007873845846,0.05841019078756713,0.038345399237962034,0.03882118939409579,9.120551465972915e-05,0.0020136455768046194,0.09307589535928057,0.011270344320712394,0.037232465251036184,0.008852745877435026,0.061357785692820264,0.009816336425575703,0.049331697895146236,0.03428138899051887,0.0013492057624839863,0.07107303872556874,0.007095457760593952,0.004912692562678382,0.03962721440936249,0.05798142126421842,0.05476395768034126
sigma0,0.005843693777192882,0.0010310997651560815,0.00240900905471369,0.010702345882625754,0.002515138976779906,0.0032343942417659404,0.0031101275887002104,0.007743980833758932,0.0021770014526833145,0.002723001422829666,0.010759060720591641,0.006535403050646031,0.001429882190313297,0.024400939664481116,0.02190315665368941,0.015121744238513524,0.010680136388737506,0.03717795570257606,0.05363377303279968,0.028576962473156088,0.055230371786369005,0.0434584215175018,0.040785498476315914,0.01841037544109731,0.011744621054738879,0.028552273936973748,0.014662782818343463,0.014106885612741413,0.00998247286913927,0.01213151623411001,0.013260555547578583,0.033207324193285495,0.032700362764092675,0.00816355655566584,0.020338022766406987,0.008233999941233304,0.020143929426716917,0.036468427281800296,0.08436069634611995,0.04584956185820711,0.004098097901002788,0.04718234797715926,0.04242514788146089,0.002201444953126767,0.0192148323106696,0.06620020523417601,0.025188466628470706,0.03669970536782918,0.02851027917804612,0.012667571905866216,0.006421468841143772,0.08475002243761827,0.013413244640093764,0.02839184869619229,0.024434676431596105,0.0772467547352916,0.061401405360920924,0.03629751838224099,0.040189288723752895,0.035661823752414945,0.036166937231142025,0.004115684657217328,0.026128933932591372,0.05270998462863727,0.006476816971120894,0.040870717601591416,0.00413036993935416,1.7559553794438132e-05,0.03301973416767817,0.02352328584399017,0.004433342461737334,0.07272072122776797,0.04356270585701103,0.0059883744743338225,0.009461967992381743,0.014085884921987837,0.028294252990610086,0.043751055554917394,0.006313580571439298,0.016352875291292708,0.05543253941538017,0.056057398294316475,0.04410703935753196,0.031994282916547725,0.0015167062609114624,0.029313172940356087,0.057468575680503925,0.0055147257575053595,0.007137890066651498,0.0013848029747070422,0.06730728180998508,0.026570359125621414,0.031592898725054046,0.011927391780678998,0.00672257982968979,0.04741475303784093,0.0006584805854822872,0.03946725146669005,0.012541398420860718,0.017898805362277836
mu1,0.02527000728814535,0.013076890025119092,0.0077757660099920575,0.004126942603885611,0.037580476172227074,0.031098511288785234,0.006246072521842688,0.015830319573819356,0.011011035130458863,0.05663395305379048,0.012875507487314593,0.004472793304285563,0.00023486618284402226,0.015077012433646763,0.00020886570509469826,0.006184594284615345,0.006315848412833046,0.0010908874194201594,8.19585792687306e-05,0.004905117484845052,0.008248019532895822,0.007975427908500232,0.020966004856232994,0.02455196640257242,0.022020969760139328,0.0025147565590949396,0.0223222974781231,0.03751777707824484,0.002355647665395685,6.368230493839171e-05,0.0005666786301278207,0.012620810140768152,0.02511940021428114,0.0023083619209353008,0.008207273282477449,0.03995900434418347,0.002349726707816389,0.006699287450768732,0.026506996703913592,0.006493512917213826,0.017382860346675393,0.0059204610493745116,0.020445692189259356,0.027176486666248268,0.007878510054593278,0.017802939201284652,0.045669447582482994,0.024749725938193218,0.0014196750876045992,0.013860207270478426,0.0037631852320743884,0.02810128448527518,0.008290381888985046,0.017742251186480325,0.006814731487377574,0.009058768796344865,0.004576225749356533,0.0008653117616388975,0.012172093619056457,0.02241837449244779,0.03457259320396358,0.006117719069030803,0.023710011343179228,0.002289529234489956,0.02039673320417616,0.0013442726927681788,0.028800468579297453,0.005652651689381952,0.012917091616394507,0.0169075747295648,0.0023108036939761952,0.02344256554875657,0.0037079495725281177,0.021083857384111542,0.02500888412034319,0.011841282193504098,0.007418618168065501,0.0181039276105241,0.008381944992116034,0.0013384856928987088,0.024529536785816704,0.01012868951382041,0.023604079558191604,0.0038979969699658727,0.04463354218869671,0.024378468171254906,0.0028423942434580153,0.046519964915284685,0.016707390220977378,0.024838641517755368,0.009191662455033603,0.013508179620181514,0.011750166842955188,0.007409524644014363,0.0056163680335617324,0.02745435497829605,0.012216466431417362,0.0470113215992409,0.012363469017701361,0.02494881293995101
sigma1,0.003279121359094663,0.004286510820543213,0.007222666613245732,0.030823947487914106,0.0009308874102448984,0.018979750773674357,0.02417879758574695,0.02346160489525525,0.015161367496655916,0.003712765298042222,0.011050086127244549,0.028009458085161913,0.0017945793379318127,0.002745824706642636,0.028543603981031073,0.018365463042091176,0.023411523008541102,0.00026885831509794347,0.023993063381041957,0.020717543128284957,0.05315846506626429,0.022630189599170514,0.006618647440500836,0.012011356526507843,0.03180533441247921,0.02425459138396707,0.01674713611474811,0.05878707175717914,0.02144298816079421,0.010021124520672896,0.03397549816779094,0.0493859833397876,0.006069728453571487,0.033547261393695585,0.0013781261035541348,0.010005450805724318,0.025228474285022895,0.028440132644770508,0.019764416555176665,0.031089863427384973,0.008518595765948975,0.018244874506943943,0.025933675157173066,0.013585501783273472,0.016703995990470462,0.016125491616244454,0.007158717608162635,0.001298463987103659,0.024673272807606055,0.017371446440108684,0.016666308452715835,0.017633501298478203,0.024136702167389668,0.011052376103760437,0.004534527337377919,0.0667226708617603,0.03609134012491889,0.011560925213824033,0.00671998786750623,0.08789583311426657,0.0030333638085120397,0.008635487585270059,0.004265223828136932,0.007645273043035248,0.02954770319531073,0.04653333341593954,0.015202510279112178,0.02393672417557907,0.006342941859748513,0.08894226671721797,0.04553428896208267,0.012288489719080753,0.041178936709980046,0.0050937381008573,0.016120956218669092,0.013666481550093736,0.038398695396633604,0.023371822641290008,0.006907643128682432,0.055543077442784944,0.0072004889465536025,0.0474837124883099,0.00621919140900675,0.0427351482416005,0.054758899847764775,0.07027988995993156,0.019361362070045667,0.029658096214077802,0.010877308824137087,0.06560054387027094,0.049975281567213,0.009490740985894062,0.04622409862946627,0.011111435835862946,0.012188680993442697,0.026694874028778737,0.061916023048464386,0.0206635861173681,0.023887509653839744,0.019550446348305328
p00,0.02332762702972839,0.014884313441456857,0.002430906739197445,0.00259263660244995,0.003342090362744119,0.022863337347237927,0.019363902326702733,0.006046920191485625,0.004999351663866383,0.0003023887326283858,0.027084466087482825,0.02100754121300552,0.01173097129148408,0.012018063149828263,0.0704638563264482,0.04850426802407534,0.04031792440566319,0.01770047273955116,0.00175956041008202,0.002003456205554667,0.04075363455761331,0.06887633773468675,0.03293462980807538,0.0260008967197233,0.006065304182592574,0.03230583876514641,0.08346413822018904,0.06618863271450769,0.06632758810188381,0.005867098751539679,0.0233544927428187,0.11139046259153527,0.011561328361861498,0.026693652964425055,0.052565545048122234,0.0011861344674276339,0.038081626846998715,0.03006725634318952,0.01138970901089507,0.0514821056473725,0.025964402200296752,0.022125799005652452,0.043691892893981066,0.0017788476037077033,0.01786726100111035,0.07686009227118988,0.0736725271070492,0.0789129178042182,0.04435767890023626,0.07424042850503777,0.008914331391280639,0.0742784757234987,0.02033945659612607,0.017125226037165736,0.00675566701485759,0.015910744166596366,0.004263771423350733,0.02418668253996945,0.023951369257916723,0.005674543145580267,0.02329963673068472,0.006069718070061205,0.014056454798095938,0.01393761754006603,0.023915612697460457,0.022031387909392013,0.07325569875342221,0.04263247433700082,0.04789274385315723,0.00019396315569052098,0.05725499927490567,0.020583881492402263,0.049418274807040925,0.025849074222519357,0.03511920123497315,0.024253932683943737,0.06212208830794759,0.04327343823851416,0.0034778959830078005,0.031186023029396336,0.0010416222583952569,0.005629240981061349,0.015556782337012093,0.02606526398501987,0.09856910895884527,0.0004167661600299981,0.02635231675514257,0.0928842569728083,0.0529914794559865,0.0635195340473241,0.0224490581906995,0.009074633183634048,0.004585673071288142,0.05902345388141599,0.009065920857109559,0.0029501616298941028,0.02948270935813611,0.019209236256689972,0.07914247341554698,0.04964293133233567
p11,0.0016702537076387037,0.010865421450455633,0.010061834998835499,0.006964694563291339,0.0024762946699362284,0.008953306994402548,0.002695465257572727,0.018688343582249918,0.0038313300535187493,0.01167092958576712,0.020604962366140723,0.016229649212593757,0.01209985271839447,0.0007613848910956241,0.00305385504637677,0.011322871803338288,0.043645120645872594,0.01762333261503938,0.007069629459260526,0.030657096791919705,0.024641943377114152,0.013202837894298852,0.003209984966996427,0.01975606792669314,0.045080179466208264,0.025588540193708275,0.041455787591561516,0.01616363949134301,0.003646564684071655,0.008502642660188676,0.020338542933510503,0.03933859601050399,0.032809794125746645,0.013086536100105866,0.01209645961332582,0.010979273362434924,0.01738096903550674,0.005890531135682685,0.0017481836528523177,0.012249318485969631,0.012940879476414296,0.01200753201466312,0.005396502357591871,0.013173677682217668,0.041711483143852694,0.037082993409189885,0.040931375833455706,0.03999545944192149,0.001015682118053305,0.028556715691929416,0.02841259855157762,0.023125313018409584,0.004913777599392951,0.016667761671800358,0.011561616109452822,0.01951582343515415,0.008474140771527935,0.035321228413299204,0.006538037677320956,0.02233467532817514,0.040607930588436064,0.01859680841140828,0.018723431788507675,0.0008681852403031824,0.006270729286867255,0.016513386291691228,0.05633766788197078,0.04612469065347808,0.04828329034659081,0.010795566196030875,0.025748821994109074,0.03882932312940164,0.028225830133026063,0.05097316255288949,0.021497031771034594,0.032068823213575064,0.01634270161231612,0.014452848005847545,0.00984085882548534,0.01673673845511823,0.028401418596974374,0.09059222488620472,0.0018465601253660527,0.001605231729573666,0.030917912238575977,0.06803464412170308,0.0029431023647860165,0.11371771836513389,0.05368325066854442,0.02224188697581617,0.004970691685902359,0.022138453674509947,0.032368057297652755,0.0073096190847508884,0.034674541250443634,0.036961370732564953,0.07338460736760694,0.008804792068237245,0.04082751852012796,0.030836813693058296
