,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mu0,0.029509890521071447,0.030705112072425877,0.033882789938566304,0.040275484714952126,0.037212006655089835,0.03347171930499104,0.0351438533407209,0.0391220921425286,0.0434230961659946,0.04670409262463804,0.05196173877274857,0.05668618754618182,0.06289673195193768,0.06753668488020925,0.07117183223484924,0.07608890107577648,0.08077977077262566,0.08414106758047024,0.08697498346063848,0.09080686480903633,0.09497015405093712,0.10112313769091541,0.10335404039585128,0.11016601729064479,0.11192671478368976,0.11565237462459432,0.12218612555552044,0.12674761075040053,0.13052757853573382,0.13456160844835507,0.1389756225254365,0.14221551838932334,0.1476991879314069,0.15322890600711903,0.15789843122900193,0.16189362840279786,0.16553263729818324,0.170666488854743,0.17650991148018236,0.1814203720021359,0.18484785213347055,0.1901462644884082,0.1955565000138454,0.20093596049564422,0.20565791420260449,0.2113336828592327,0.21729961197556869,0.22333145901179774,0.22995636552182674,0.23703934982762886,0.24360550054109742,0.25203946208902606,0.2584981829851374,0.26419015332339935,0.2666253821917739,0.27144106081740194,0.2790915430347931,0.2859218005157953,0.2924284345758994,0.2994510423082424,0.3073816256847841,0.3151782294003187,0.3207570878820195,0.32725625934943625,0.3366406250537669,0.34491637579176404,0.3519122512057802,0.36230747328348467,0.37348953373871074,0.3851605893693745,0.3960747112518289,0.4078471838377792,0.4208716362213891,0.4304150363182476,0.44052107140828367,0.44962213808618945,0.45781109781552987,0.47207777630069025,0.48644762331913605,0.500652810852102,0.5152697201832462,0.5251104872724159,0.5341322530728031,0.5429893116620422,0.5503675250622531,0.5588587329681386,0.5720435729751316,0.585357132232324,0.5993762312562383,0.6099448494852016,0.6240233648726989,0.6392641317781353,0.6527802554754486,0.6624903333501648,0.662250158460487,0.6699936207148791,0.6716810096756403,0.6562082028138003,0.6348512365101372,0.6139906656043258
sigma0,3.7392165203042893e-06,0.0005757229143232845,0.000633906885280755,0.00040281189188229316,0.0004653519544198792,0.00036828636264729653,0.00035881797933301485,0.0001782669095830025,0.0003094859752444945,0.000412024296489788,0.000539073604576612,0.0008070872148736585,0.0011415655439437344,0.0013998135805942669,0.001539676373957466,0.0017142483256368246,0.0022421075540093316,0.0026508740852186907,0.0026945192134809615,0.00282941129521308,0.0027667653335172737,0.0028650647887834557,0.002868093360166468,0.003068382524349822,0.0030152153004179283,0.0026270641073322665,0.0028116781562144144,0.0028797201060755118,0.002693588189723317,0.002605062354826937,0.002516527815578873,0.0024685184189854326,0.002608359765911894,0.0025319218848480762,0.0024004840157269003,0.0021664414623557837,0.002025977442756899,0.0019242384622176756,0.0018661263544951234,0.0017580756885650084,0.0017019851191103497,0.0017614742361563573,0.001834299931813832,0.001792653448926207,0.0017383928716155905,0.0014504222686493318,0.0015183499726916239,0.0013122472207218738,0.0010927964989603245,0.0008891675485495076,0.0008346823758006439,0.000633400249727134,0.0006787551412976711,0.0006455475203376304,0.00043915405821093323,0.0002955114107731083,0.00019995473355916005,0.00011594876982767843,4.440647474179826e-05,1.0662100277447628e-05,1.869764144624142e-07,2.649529021736541e-06,3.3033037702079326e-05,8.530272135875983e-05,0.0001456896072682401,0.00024909184529209316,0.00032388959905205184,0.00032951674304926293,0.0004319521462241571,0.0004912229864670881,0.0006335966699768658,0.0006859896821903577,0.000686303346855377,0.000798414473430431,0.0007060858497340838,0.0008373483444151786,0.0008769315744571182,0.00095473809896085,0.001129988471794352,0.0010626900206168743,0.0011115039301269336,0.0013552238938547845,0.0017505365392215255,0.001956307924195877,0.002129863109933905,0.0026927529204709977,0.0035256030673465055,0.004058933033834977,0.005053790870925945,0.006935166906850809,0.008055836359362911,0.008537929950613865,0.010318119295991801,0.012764475529753572,0.01617369629577292,0.01927500923161829,0.02321743683459143,0.028951357894152152,0.03880127655705923,0.04624722006444193
mu1,0.576132687307834,0.639439509186797,0.6438047447299734,0.6490544183350031,0.6308706328823905,0.6265687902890689,0.6150773343544969,0.6098297309685916,0.6035551850243244,0.597612366103249,0.5890052955477683,0.5839099049782689,0.5782940582875569,0.575288091684072,0.571055462444773,0.56342185357138,0.5604939036369314,0.5566516919302776,0.5500990938911119,0.5439261682244936,0.5380911719047455,0.5321690976517457,0.524265533466377,0.5170064329666931,0.5143259478063995,0.5067811755839309,0.4976794485562803,0.4898103978058057,0.4820920169740627,0.47333691041843673,0.46577267851868376,0.4610235150427515,0.456426459831648,0.4517926767369168,0.44779560056568657,0.44339003143127664,0.43839032096561903,0.433441352722052,0.42798791020911453,0.4233139996252697,0.416476663543761,0.40655669016228346,0.39858552529269664,0.39328380367442684,0.3869649061385648,0.3798896052310283,0.3723930612380336,0.36521483662959886,0.3568498308424576,0.35027836756703445,0.34297828947553677,0.3367753088805481,0.32904248539819936,0.3220634878084728,0.3164650425909683,0.3102462294848123,0.30394787714295357,0.2964527351867494,0.2889716839602582,0.2815535522936772,0.2727890174581653,0.26398426275536024,0.25759536266277216,0.2516712648652487,0.24574029404362896,0.23897128732220985,0.2320295533638297,0.2239297167046519,0.2150667967181249,0.205610465607591,0.2003609253480496,0.19230354569895292,0.18548617072507056,0.1785351799628324,0.17273495997262323,0.16604246477113638,0.16139745032748776,0.1543901621194289,0.1473221730761215,0.14115155174630234,0.13345703164829814,0.12608206919379317,0.11950740246939806,0.11289695773892738,0.10605148689103039,0.10052097535674354,0.09522409079180638,0.0882455081338035,0.0815424737109286,0.07447054730712033,0.07008287491180465,0.06826212782059926,0.0666655320840186,0.06332368379984554,0.063030659299533,0.06089989767558601,0.05960537228289775,0.05651264498769526,0.05065820550505229,0.038777272229420845
sigma1,0.028128800867516235,0.018895067216687877,0.01460539875551392,0.012343900035639566,0.00865669693270188,0.006996467695769115,0.005641830180877716,0.004630673894949533,0.004541916635168564,0.003480159426146434,0.0027815563966039347,0.002499104754330017,0.0022703408136085512,0.0019322553724359093,0.0016119784440575824,0.0013324997077983625,0.0009428866090261945,0.0005679342887193739,0.0002170400715727494,5.623389531383971e-05,2.48098780430972e-06,2.7510230999339136e-05,0.00011994734669995566,0.0002996365000283996,0.0004889141374914141,0.0006652472318552372,0.0007724152254098282,0.0009898632204435875,0.001216432653363464,0.0012774711271237305,0.001488267545661337,0.001947791661193632,0.00248321189061651,0.0028683472465759197,0.0031529220052747275,0.00337624341941678,0.0035639632671048416,0.0036735191791630317,0.00400776864386021,0.004486059784054142,0.004914501280325778,0.005435995304828634,0.00555428535987057,0.005584431925494071,0.005992724988327369,0.006352690326172472,0.006803749796876479,0.007302505745897525,0.007252300111368348,0.007234792579447813,0.007280843079572663,0.0072994578696782275,0.007503484592890186,0.0076306915150207155,0.007638372285743489,0.007478446431320562,0.007246529306119798,0.006935811371593381,0.006693745192895562,0.006558950372523964,0.00634463206836966,0.006225991678675213,0.006137754883964841,0.005799015708459199,0.005579186111263623,0.005633423757713474,0.0055943777582674326,0.005474738525122147,0.005579940202987355,0.0057986842598610755,0.005383476044561242,0.005654611297353229,0.005640319985703912,0.005869397318647995,0.006048935484184947,0.006199107332561904,0.0060084407868908896,0.005417548097463087,0.004668749376143255,0.003980374718234425,0.0035672298517041012,0.0031994265104632325,0.002594574307424824,0.0023014536360242976,0.0021150768031271694,0.001784333192685783,0.0014155840035265932,0.0011534380515514364,0.0010971901370933068,0.000995549481612068,0.0008096008169773405,0.0006259949592728464,0.0004601349607180616,0.00021240260238752917,4.1613477782309616e-05,2.3346573696514383e-06,8.282054140651418e-05,0.00022349437824253915,0.0006197977996147408,0.0010876061403408688
p00,0.009305098345583795,0.02510496268404039,0.032483142220807615,0.03768234637941781,0.047836174758848826,0.05494847820888349,0.05949930828543415,0.06265462920736142,0.06553281319425641,0.06903877919201407,0.07076320001411907,0.07064335167653224,0.07123730932334726,0.07027801573821701,0.06986257589018241,0.07175177766789576,0.07250757188291501,0.07406664279247277,0.07729589537755754,0.07995132379212766,0.08141695671141713,0.08493883967274218,0.0873135293981383,0.0892660615441162,0.09148744891440719,0.09519483601077172,0.09946256030636136,0.10158433540890155,0.1028063457651629,0.10636231242419292,0.10918269914147793,0.1121263485879912,0.11404493475178434,0.11436631911210327,0.11508583116543014,0.11676768335473031,0.11800901895807936,0.11932982635616363,0.12018002675760475,0.12044135325092542,0.12267640633648758,0.12530997438798241,0.12631268127742723,0.1265289475811442,0.1283888351644571,0.12911442742839285,0.13004597187250588,0.13062273646884315,0.1328313737874054,0.13277810451540784,0.13346594143064128,0.13404858412151277,0.13382214712555496,0.1331138945724767,0.13501624253949074,0.13454501230137916,0.134734729042422,0.13519173389170158,0.13628641187054735,0.13746175613209533,0.13793325600744188,0.1384759639405696,0.1389362411259304,0.13938119458704712,0.13909418962591868,0.1380830958173569,0.13523342567791918,0.13197619951689166,0.13075192829782234,0.130444680644218,0.1277279395250247,0.12608626097747044,0.12359382753198545,0.12098492636863423,0.11872585865591034,0.1167358939277846,0.11424836733214772,0.10948895204172937,0.10629696114696474,0.10421866984712802,0.10009887651219251,0.09755578292059719,0.09392008964264931,0.09021396999249709,0.08697757123369743,0.08354937486564784,0.07855280929758901,0.07353354003850032,0.06984058956173123,0.06891170226068133,0.06713240913589846,0.06193379984006031,0.05886617261560545,0.05605969832699076,0.05219215185879422,0.04883240908270392,0.04403552127862942,0.04034803376453622,0.03753482968719346,0.027028837653738536
p11,0.037860651577319326,0.04414151715424586,0.054725865413372876,0.055745385560375116,0.06291732541364226,0.06846175362116558,0.07411198644815487,0.0741959740892163,0.07476807830649213,0.07591979822718053,0.07711035750181405,0.07621330427124806,0.0755009054117799,0.0770533581279329,0.07805601059598866,0.07819789882154304,0.07930042919717017,0.08054518740748284,0.08240340505647747,0.08425240635032616,0.08471176487976029,0.08377252614223729,0.08425291000914925,0.08378550192000456,0.0850345368302321,0.08398894054851369,0.08287909273819816,0.0838093503238252,0.08487589315788435,0.08506087657475525,0.08423784914300425,0.08522921857453858,0.08569920436517375,0.08615597771150585,0.08494154931322928,0.08360919494529695,0.08309017180002409,0.08211260040934498,0.08141569375744784,0.08109051356549501,0.08045951787303318,0.07990202873557861,0.08020055760235445,0.0802263879745092,0.07926645297994106,0.07919189959754058,0.07867893916302593,0.07858374479649843,0.07707863626224531,0.07601873113510627,0.07572034370129466,0.07432475082688172,0.07394938688648278,0.07434863023364979,0.07455083763527015,0.07463370224415,0.07339555977278511,0.07343765778488387,0.07140501565898338,0.06946253499279709,0.06906036356942968,0.06816118786474523,0.06739682611887587,0.06679851241001789,0.06545239847671624,0.06475354928325872,0.06480187763377765,0.0644088987516136,0.06341110273669226,0.06160638802176255,0.06054085397712505,0.05977082689406099,0.0596801180026405,0.05957935198393571,0.059356655060650576,0.05891704898059513,0.05764549043270306,0.05644752183560098,0.054652988686345494,0.052969245939393006,0.05191766396176456,0.04957489396591919,0.047330340641069446,0.045713981207012644,0.044839309036602826,0.0435538844209068,0.04272888717334933,0.042008238151066024,0.04009845470784379,0.037288257412756765,0.03481659904507062,0.03344887819624176,0.030949196342554997,0.029933452673141958,0.027547477817451482,0.025700942754235845,0.024809977518329362,0.022543613721888844,0.02011010847292405,0.016144937275296534
