,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mu0,0.34321849272897526,0.4730149293244006,0.5190653602189933,0.5412883596553784,0.5634183045827817,0.5744765535436426,0.5769695923473236,0.5758186658113357,0.5776998142816713,0.5790197882726859,0.5791711191356186,0.5754630162834926,0.575691619164021,0.5760616716923955,0.5708489060960487,0.5652374822953564,0.5618495224239466,0.5600166530475841,0.5580394633749948,0.5583376766185254,0.5587474309500621,0.5598968037406374,0.5604192858057057,0.5572458160619583,0.5558785679214308,0.5525574263739503,0.5520101513289736,0.5484737408853247,0.5460668221743321,0.5433322553037905,0.5390844345058514,0.5341290072518167,0.5309337442719266,0.5284280893687321,0.523307662280247,0.5214087320814642,0.5210865560214836,0.5201012558793069,0.5189357955580742,0.5166045399450543,0.5139477810725223,0.5126323627390846,0.510531068469775,0.5087471864700882,0.5092079414441099,0.5087037295208148,0.5075815542958305,0.5100719460920515,0.5110359414951674,0.5122723649068585,0.5158530984921075,0.5185202997162777,0.5200343586464394,0.5262600135824503,0.5296370115598222,0.5345150614640414,0.5390932547508697,0.5452870771765619,0.55036903887124,0.554560900158228,0.5576494900875998,0.5610786199892083,0.564273061174593,0.5679359368482529,0.5707548077520045,0.5754263473298213,0.5770504880942185,0.5791683468270441,0.5816659321375925,0.5856762647418879,0.5845597426472513,0.5841695450387386,0.5853903081916249,0.587791956529923,0.5879562572836112,0.5848275292007603,0.5873309725104747,0.586471755102822,0.5853100070166714,0.5836838369686046,0.5797526631040835,0.577220337552859,0.5725783635816849,0.5672696639785286,0.5628503859976572,0.5605648035612224,0.5560833562746379,0.5509650125942591,0.5414450695838615,0.5298603686896968,0.517856604050607,0.4991896518938935,0.48006421696581314,0.46508048874235125,0.4410502794514019,0.4117139406634685,0.37960947565057057,0.34917877111251117,0.30292786686888296,0.24970216395745115
sigma0,0.157841092007426,0.2089926364837507,0.22379555493857792,0.23788324222856164,0.24601949444967644,0.25210722023192517,0.25802721097730574,0.25821717435227937,0.26223066192063677,0.2654985867566447,0.26551384378417153,0.2630352724281915,0.26019197130752153,0.2604698894806574,0.2609256685103302,0.25813653502866185,0.25617037751376404,0.25500380787958155,0.2523101309029104,0.25274585157511925,0.25015007949537404,0.2490092755738696,0.2462999534617431,0.24447976261344773,0.24613201523843328,0.24498138951962253,0.24336306593832252,0.24036259840068333,0.2378253466061814,0.23524130983192856,0.23426738232511948,0.23217957103651007,0.23212906557373772,0.23209480053880818,0.22973484752197995,0.22959986089213252,0.22984755682889715,0.22948320286703577,0.2280633841559308,0.22779852417292823,0.22852783242778035,0.227883248179395,0.22692732873228422,0.22555592829786153,0.22559826715571904,0.22557125900541322,0.22531419081633133,0.22742804590494664,0.22810517684805515,0.22716010045691234,0.22735821959154953,0.22570873678264905,0.2254980506742453,0.22781155786476004,0.22852108407767327,0.2315515001427417,0.23362356115767213,0.23585449562345134,0.23625408248712407,0.23548949594632324,0.23534044509860236,0.2356013548497518,0.23557732816639207,0.23522976873630194,0.23396544284566617,0.2358795235919595,0.2358636344549763,0.23672252216387202,0.2364852925328742,0.23814624706088264,0.23680866092550304,0.23755574682824973,0.23892344549848324,0.24075393541220255,0.24008696401618873,0.2374848070732683,0.23836643887711967,0.23732076027115592,0.23483743062572712,0.23348284571909908,0.23213280510656337,0.23214369081593952,0.23043153750897571,0.2289001716493065,0.22822636007494915,0.22514887366095,0.221729840171983,0.21985469538903796,0.2139046722541695,0.20848871866634427,0.20511980592941653,0.19784987710345825,0.19027432203207947,0.18513253712033656,0.1788310288924533,0.17243126060308264,0.16028464997517064,0.15216105119109433,0.12866895061009462,0.09891803729342169
mu1,0.3110677162426702,0.4298624270173623,0.4753833397295906,0.4961563744078735,0.5201547034281615,0.5321250033077635,0.5380740935297466,0.5386014534588841,0.5436238228596372,0.5477375165221248,0.5490171529674602,0.5469667079831366,0.5475701932723983,0.5489747246647019,0.5446194585112173,0.5391843141658035,0.5347977098655169,0.5325796553666843,0.5299436490602287,0.5311573411898678,0.5323048756778687,0.534428600021008,0.5354796179719669,0.5323570246767962,0.5326022953476963,0.5293743044456742,0.529644193014277,0.5263615034033627,0.5237996018654254,0.5195497971057199,0.5161488524380454,0.5121022399694048,0.508075122432475,0.5051185409804443,0.4998362011370945,0.497295091092588,0.49701006617040533,0.4961466970274907,0.4947514926461435,0.4923292318679019,0.4887464794828759,0.4870335810584782,0.4846612307697057,0.4821082625228831,0.4827510192350503,0.4819976651020988,0.47968543932936875,0.4816920902791477,0.48287142601390864,0.4836224192153089,0.48723534910022936,0.48883730684181836,0.4904964576127401,0.49713295381522876,0.49983210378560766,0.5045802675835441,0.5090803761485128,0.5142905240512289,0.5184654603821032,0.5208302669817467,0.5225939838715642,0.5253596346098132,0.5285462012677208,0.5319239778126936,0.5340772408940251,0.5381279010398067,0.5389502409726663,0.5407351654273512,0.5434492738342687,0.5482354978097599,0.548035698975397,0.5484928672350973,0.5499794216696807,0.5531212355809652,0.5528838972566694,0.5493173389073894,0.5513691979647981,0.5496123383490016,0.5476689782350681,0.5464185352795308,0.5436879043983825,0.5407029909658796,0.5358198385110409,0.5316029686534685,0.5286833636113918,0.5264266377193495,0.5201620868298167,0.5131540319231986,0.5037402148519246,0.49252639767313006,0.48006151686495274,0.4630044944202081,0.4455839455380465,0.4320966334479076,0.41163915703514464,0.3833377226235845,0.3567320697404443,0.33175438269758034,0.2823491981273136,0.22949531500858256
sigma1,0.04995602463600431,0.07217762792137779,0.07796130884463874,0.08377404625192139,0.08719229770643686,0.08994066970489711,0.0884316199916953,0.08507819644250601,0.08361595389911602,0.08638999861195706,0.08715096224308908,0.08468911651461856,0.08460158607572738,0.08544452956850687,0.08513376242964069,0.08494114824125473,0.08480390938574253,0.08393390228250705,0.08328465871843677,0.08363932899990703,0.08436241788839773,0.08395737717932045,0.08526391964997704,0.08550044383145361,0.08546823410838865,0.08671930634353912,0.08756830498829682,0.0869665916643003,0.08623923473619152,0.08677235919871507,0.08481730801001428,0.08265510968317857,0.0839419557001406,0.08411446663825438,0.08327280668058437,0.08317338127464943,0.08427376521470786,0.08390604277032505,0.08345615938413836,0.08532167095685422,0.08669533433031915,0.08688005579011436,0.08701263030620744,0.08670876119669235,0.08548709673873023,0.08377679574702995,0.08377404226008402,0.08519391238540128,0.08562458667719607,0.08482780155884004,0.08448136861604728,0.08341629003638049,0.08470681828549206,0.08619721263846877,0.08781110714992693,0.08777137970398764,0.08829994915275677,0.08871157703459781,0.08983836057983535,0.09003855410986246,0.09023279105913871,0.09055622250152093,0.09077703918386283,0.09177741982213598,0.09355164252948911,0.09483899836654892,0.09507722401258357,0.09565725146899848,0.09596966856256119,0.09712004114285105,0.0966350930920166,0.09647983336528,0.09590449721871863,0.09712497573718444,0.09826215614570163,0.09696817214531939,0.09693083633456714,0.09796929019704156,0.09849060169665678,0.09749258174898796,0.0963998301430276,0.09580431144513887,0.09413409070763888,0.0926340005773898,0.09322520684412813,0.09275325803681815,0.09161375485766154,0.09041432514438594,0.08857606678688633,0.08437756207325066,0.08260991244110458,0.07974008017786473,0.07972553084144794,0.07802099350212624,0.07281810117465974,0.07080160849963854,0.06574807928973346,0.060741787588980904,0.05305426789391061,0.05066422320983295
p00,0.033741542811838846,0.044196766124584896,0.045130486745459934,0.04516202165723693,0.047912504446791716,0.04758054008412489,0.050210042237355694,0.053382565633808714,0.055456047859652365,0.05546336648910414,0.05531689705687639,0.054855997736160456,0.054814509605487706,0.055016081216651455,0.054700462080970506,0.05418398830540936,0.05407724389350522,0.053977015659255626,0.05334265136219311,0.05348800776626756,0.05358377992061043,0.054541788226881285,0.0542928409210835,0.05412102048216236,0.0548140433963842,0.05467867956096157,0.05435788620369571,0.054154355701679695,0.05386748457001254,0.05417380284448636,0.05385694463716801,0.05300510477228061,0.05293153414102627,0.05338563735574919,0.053326604027263136,0.05287096064744634,0.05358756206695789,0.05450097077567576,0.05477904904521458,0.05520893539743991,0.05533467437493646,0.05565141414294435,0.05565787110396181,0.054651067426955795,0.05470274409543358,0.05409076369991495,0.05378073861771524,0.05398461422122462,0.05399156666162768,0.053549902625818886,0.0533097642026033,0.052522615628304875,0.05251368756022345,0.05347050945419991,0.05334016643223962,0.053927472445240106,0.05452817614000351,0.055547051740322144,0.05629002109376689,0.05574509835070995,0.055422299820599805,0.05524057214928553,0.054860808449539805,0.05420802556031088,0.053814292669299005,0.05455342620388113,0.05558801109019804,0.057263453866502806,0.05733773421969508,0.058587906235841265,0.0576577583739455,0.057982753715580294,0.05833112448818269,0.05992358296892636,0.06068244895256824,0.06041304342915269,0.05996604398960435,0.06006001834469706,0.05884247176577915,0.06017622872418605,0.060421221410222846,0.060298802182571706,0.06057038056779918,0.05992655353545886,0.059079555572078585,0.058001729654586005,0.057492918507895716,0.05756209897107384,0.05649662343810573,0.05403534486890497,0.05336545870391514,0.05173755328949452,0.04952718056730006,0.04991111239912144,0.0491517350036479,0.048305598671249984,0.04448963823243867,0.04482858443936732,0.043065487961316665,0.036051534100201024
p11,0.020996329840465452,0.029176303659188673,0.03467206221514561,0.036480081764747714,0.03544136786543163,0.034359360792758,0.03327299738361736,0.031503787603614615,0.03127489002261126,0.03154805711097565,0.03150658360636651,0.0318875960343403,0.03198335393666094,0.03271208385295506,0.03322043428208143,0.03333647284813692,0.033783037686725415,0.03369732347646921,0.03343191346958458,0.033510385612661314,0.033397103282621396,0.03383675189517439,0.03394415328851719,0.0347029674011164,0.03507078229258577,0.03649742517449012,0.03658914805152954,0.035939435532788805,0.034946627866709254,0.03421352378883688,0.03423222215712931,0.033360811276850075,0.032316206718739166,0.03059722580033977,0.029623167207561002,0.0291695886834712,0.02858943139456604,0.028804058205852235,0.028354691861116662,0.02792900574036262,0.02738042046606887,0.026568247104618324,0.02591737957549555,0.025416290314855157,0.02589374818844628,0.02559217205628162,0.02560635646858311,0.025698847170985854,0.02595738233096595,0.02506795301099002,0.02529164698424149,0.025648313064073523,0.026062587082551287,0.026779136773715694,0.026992506814364388,0.027506824402959127,0.028255757924107516,0.028700461426464728,0.028726166126501276,0.028704011472349023,0.02929509008603853,0.02937393672424017,0.029713414125423266,0.03073944355422006,0.030931810687585888,0.03127078664754433,0.031317817319639174,0.031679557759247086,0.0321517946844349,0.03281979713490652,0.031911898337253296,0.0325189139218861,0.03304220433437947,0.034480545815028185,0.034913921833249144,0.03433496822310627,0.03547822255316647,0.035823837903234665,0.03459586512409773,0.0343597364628902,0.03483819323537937,0.03342380882549569,0.032904190591316454,0.03282433634056572,0.03253547355633544,0.03251616050086594,0.03167293258143364,0.030649556048954855,0.030472711233393044,0.02994703444625485,0.029053562900673117,0.02808961395950636,0.027260664345294807,0.02746437069139508,0.02660261324463233,0.026707711346704664,0.024078227115506046,0.02450311046718907,0.019263287916503172,0.017498597591097235
