,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mu0,0.061345758005235694,0.07283736949873125,0.07931009785215191,0.08487423298808454,0.08761407697645131,0.09088052960269496,0.09228508402898378,0.09430612452294009,0.09727458262648295,0.10164595880344997,0.1053486611425156,0.10939647389679481,0.1139796866513757,0.11941632478977299,0.12489638203764132,0.13039237761671604,0.13603240622869212,0.1417956319438829,0.14741510946633987,0.15333218233942805,0.15889700168542892,0.1639316472890302,0.16897403590723742,0.17314002777830353,0.17746249221612861,0.18207083447286856,0.18702938452561038,0.19182555973971077,0.1958049658138576,0.20031881844863403,0.20418219752372566,0.20862719513487862,0.21332490323452025,0.21804375878156432,0.22321994659233213,0.22795180547680952,0.2325014638958823,0.23709488020536043,0.24155654507739824,0.24641592887337818,0.2510999251165233,0.256430214124068,0.2613635528844503,0.26672814511120524,0.27234719917587885,0.2776188650924409,0.28397007542605335,0.2902211494426993,0.29524631564831794,0.30081975658917065,0.3076279445094303,0.3150504239018814,0.32210563288341926,0.32919889077288905,0.33579257297098297,0.3429696915844139,0.34941349687165685,0.35638034148985615,0.363620308443321,0.37061397484211256,0.3775221608319427,0.38513878105020094,0.39259522848051565,0.399125536359361,0.40520152220575517,0.41262209553015505,0.4204903588157185,0.4271932954119778,0.4342018104732266,0.4414035157438774,0.448642764933334,0.45538542007498234,0.46322881859447196,0.46955527924590756,0.477844119793049,0.48534077476769244,0.49388329263933883,0.5021865709597734,0.510297782592548,0.5191232862632355,0.5290210149283353,0.5388774186327013,0.5483773039425618,0.558327924633746,0.5685094072114425,0.5774877525647805,0.5866285550609414,0.595375750644107,0.6040962847488575,0.6144078690647704,0.624946290922434,0.6343288459222,0.6437746957037767,0.6530773302182586,0.6606825370923692,0.6657722109478488,0.6665397482657973,0.6611321285511791,0.6469657749907634,0.6212191580060683
sigma0,0.0083683798058843,0.009924597331736392,0.010704093684499571,0.010371908595730776,0.010102658428128837,0.010023664591864873,0.01010991103390431,0.010308615489437806,0.010285860880423811,0.010400867476550649,0.010691462246843437,0.010961842484362591,0.011284697704942281,0.011375235688205056,0.01147500662103914,0.01152016522404892,0.011594918403520393,0.011761327699659232,0.01195114388403379,0.011802349129625495,0.01173957136418144,0.012042239393137538,0.012165058990287775,0.012167200087078613,0.012274129991948731,0.012227064042755559,0.01225511621254493,0.01255081277879743,0.01272596969994184,0.012947003850931785,0.01310172325100584,0.013305083788030312,0.01343541272936669,0.013525110632275647,0.013696752927659912,0.013829161608491056,0.013865810836030439,0.013910980480714916,0.013927613095698206,0.01394992329611561,0.014034487468579408,0.014245996873398966,0.014409279684805919,0.014391927443928035,0.014477906440664311,0.014375689115244063,0.014339273840167742,0.014411576866463084,0.014433623473120548,0.014634774607467954,0.014693280173438914,0.014872773512791404,0.014800119421859685,0.014989266592303683,0.01530979656306196,0.015581172890384966,0.015763453783296685,0.016046760121039554,0.016315343775523523,0.016692673810869644,0.016877578308778972,0.01707100194779633,0.01736344504555699,0.017724650826575088,0.018120649524384264,0.018546145775992708,0.018799283709738154,0.01910987786618724,0.019477641280714213,0.019730307853385275,0.020139025727170277,0.020707856415289085,0.021142804396905433,0.021877822232995565,0.022885940611042686,0.023184383377914286,0.024118458806188427,0.024633399518916424,0.025276674939095908,0.026142250741185737,0.027335720076886325,0.028489694494833007,0.02978341369694967,0.0314215900702248,0.03320405882058271,0.03481362309265738,0.03717618138940522,0.039942957722262265,0.04241410897633797,0.045192601408984893,0.04784093449984654,0.05118635538542438,0.05581681696465889,0.06104593669227518,0.06837514848360031,0.07796116160248953,0.08663580379669299,0.0973005928133845,0.11015815184858453,0.12364704863948166
mu1,0.46418791849560115,0.5499907853152693,0.5824129348383424,0.5915238706052302,0.5929025911833022,0.5897022704002135,0.5815202235256669,0.5739734955271656,0.5644156814771427,0.5542603443387418,0.5443327124524961,0.5337620425602523,0.523195502873487,0.5133266627489895,0.5043526898719234,0.49601602335024053,0.4878118213782607,0.48063189113147153,0.47459707058035905,0.4677608089463262,0.46184419557850803,0.4559900377416074,0.45114283437883956,0.44630156023405954,0.44126877961604344,0.43491093966590305,0.4291528883867759,0.4238879277437242,0.4192631158917798,0.4130238569370116,0.4068985313528132,0.40114788534679335,0.3954906186565792,0.3890981738332049,0.38299492306216015,0.37688298509266827,0.370696649379972,0.36495940750195444,0.35956006280621444,0.3544742835566583,0.34887118638077774,0.3429244208617555,0.3373594868364981,0.3315571815816199,0.32466220832543474,0.3191092012936722,0.31302960949963105,0.3071892410650726,0.3021962715754089,0.29752674210921787,0.2916805378476098,0.2858703232433747,0.28111712999181043,0.2756754212954315,0.27057360269028635,0.2655566341109543,0.26028101298076,0.2551253390070094,0.2502347703788912,0.24588197062426498,0.241303721273387,0.2362538796633958,0.23144562525569143,0.22701745773252804,0.2226013621652108,0.21723215584385122,0.21230713851822358,0.20745711265961522,0.202593893459179,0.1969069817035088,0.19174002119277345,0.18685904381779675,0.18186983196172285,0.1766818557246994,0.17115113146705108,0.16707628932965965,0.16225480931002007,0.15771816104977832,0.1522110791841882,0.1472051629351662,0.1425906943019572,0.13803434564909056,0.1335986688333143,0.12888775739817224,0.124372176702955,0.12026299019472254,0.11618712868723634,0.11156243170715067,0.10729339182769822,0.10286596201431886,0.09836519862101044,0.0935699747385947,0.08781167359572076,0.08259948105933562,0.07819577872787452,0.07206652252895028,0.06657076133720802,0.06040760345691461,0.052678173824163364,0.042961620315366045
sigma1,0.03469632737581223,0.028286217055200166,0.02698045193193613,0.02541760877139418,0.024512537668215224,0.02275851739136934,0.02135541297186591,0.02034199724023202,0.019546168804618975,0.018953244898882986,0.018480165641092446,0.018010514397550158,0.017701742332261176,0.01729029684093647,0.016847125006037827,0.01646057454082704,0.01618363584317816,0.016211670459451308,0.01618541691812522,0.016049100965985323,0.015951231242749005,0.015909406141939936,0.015890461698007834,0.015935376111889943,0.015897270935708065,0.015663766953711127,0.015797987647419562,0.015787950585701673,0.01564966437217524,0.015666752093042607,0.01553198046263161,0.015485138495402817,0.015470540272264601,0.01539541320532288,0.015337282196471612,0.01519303586589281,0.015063305715528812,0.014981060772977828,0.015087867023555699,0.015263779459067433,0.015463406326259765,0.01578424396699595,0.016077638352504343,0.016257818878208655,0.016417527489975447,0.016555822064293995,0.016749841533559885,0.017056209964676623,0.017228213504382268,0.017379299238470803,0.017632529721090306,0.017553365223946002,0.01752185817301166,0.0175368356195618,0.017517389916462456,0.017497580151396533,0.0174462366898219,0.01728466661087111,0.017083230095533072,0.016910523700960273,0.016908992881474388,0.016986319841756175,0.016905902444332033,0.016851738631598633,0.016843635348548835,0.01674663528857207,0.016740870561378445,0.016775939762986577,0.016804527154567112,0.016809688024774134,0.016706858379197557,0.016743131643583216,0.016619635139450518,0.016417757814139344,0.016443095489639892,0.016300825014667144,0.016360392784608997,0.016153467599330507,0.016022004289614904,0.01590451362020278,0.015913318204268306,0.01585769207460375,0.015597865476395413,0.01552590143863603,0.01528948626633244,0.014947927530122057,0.01486134461286386,0.014905035477607725,0.01469853634841191,0.014352229434048524,0.014163135355971574,0.014066594890555097,0.013944528336645593,0.014027010556208025,0.014088308551220497,0.014282285140320379,0.014010675673863935,0.013749135396220783,0.014675655137103992,0.014954484783654588
p00,0.05453874974016085,0.07495084164028816,0.08341372921784944,0.09101936184189414,0.09855968512073439,0.1040137588813812,0.10835833448654976,0.11327921360860577,0.11886026202394515,0.1237060548126414,0.12790428104148277,0.13231583738219885,0.1364247196029932,0.13998495422442486,0.14329878345394792,0.14638187356817517,0.1491278244212631,0.15160349680700233,0.1534340830906325,0.15541399649526721,0.1569225352129517,0.1577340729805704,0.15843615289330723,0.15973557590220322,0.16170226129239987,0.16339640129041616,0.16509155839667247,0.16615795589094737,0.16699125831672632,0.16875200788146041,0.17030025850772493,0.1715910565986672,0.17213139232874586,0.17279390777272866,0.1734792744681653,0.17424598402007,0.17507067301064794,0.17514263188797655,0.17520922668225844,0.1750913339924243,0.17527277687114406,0.174837962820935,0.17417097312183105,0.17395641650754715,0.1737655338842237,0.17297703231288625,0.17243956624353776,0.17208757049200782,0.17118526427572414,0.17037983027875,0.1689113416396007,0.16842855621882719,0.16744573803129817,0.16658332180571614,0.16544492349450265,0.1639610090053394,0.16264501794758446,0.16152539712231784,0.1600870355518516,0.15850526089112493,0.15658370321475212,0.1550871731435739,0.15355233093291445,0.15182287832205865,0.1501192697165953,0.1485958077463317,0.14677996011460043,0.1447695769860833,0.14280415930226828,0.14132367948822924,0.13966858669825732,0.13806674535935384,0.13662992582246966,0.13497791077931146,0.13309168293779852,0.13203689292470006,0.1300814404755854,0.12812381727512998,0.1267907793471328,0.12489986703210096,0.12209591145872764,0.11997615907987065,0.11758381260212236,0.11507276649555656,0.11177235808898763,0.10859730445059207,0.10534734020597604,0.10189489466234654,0.09829328106240443,0.09426802262493869,0.09087296154089704,0.0876198496299832,0.08390637503389427,0.07931436925712322,0.07458177288651599,0.06978073816957574,0.06374732565867036,0.05720346204531573,0.04879430589139954,0.04021258510467189
p11,0.0414027005706167,0.05561204969991906,0.0636841238776996,0.07100086543565672,0.07728997650744181,0.08317165672808186,0.08778069188678353,0.09198090590426257,0.09599564667172802,0.0989018535750455,0.10142095914149958,0.10410171433090279,0.10587301508400507,0.10758063526392947,0.10886893147413744,0.10949059787097842,0.11004476064849435,0.10982092105627357,0.1090312504148728,0.1084884447036023,0.10788577361294026,0.1079148414907897,0.10781250520554093,0.10727479378744506,0.10738839608952913,0.10733653013301597,0.10713527127120405,0.10688389234364393,0.10717455003775234,0.10719391425643987,0.10751107198634273,0.10777079651129891,0.10817587369166774,0.1084140641726457,0.10876107782768049,0.10896642890489928,0.1095614835465154,0.11026399429867226,0.11102344266239411,0.11173032345055407,0.11228988954674761,0.11282644207069155,0.11357329919235554,0.11379974170900406,0.1139509394493192,0.1143138496852124,0.11504987387509907,0.11539761132722998,0.11596839281015006,0.11652005379105582,0.1171905034329373,0.11733060253771724,0.11694328231361316,0.1173432019812356,0.11778909571985895,0.11813630435418249,0.11812736817398446,0.11849258652546532,0.11887868409456205,0.11928972144970376,0.1200140826948434,0.12047778806725062,0.12087450155414135,0.12115535625908608,0.1215439890449512,0.12146524903173156,0.12108898207006756,0.120943471373277,0.12094929842359355,0.1208448873204746,0.12066798170864641,0.12083222049520416,0.11977393547050404,0.11977078238546177,0.1190675141118592,0.11798680947791337,0.1176542084826419,0.11720430004301868,0.11647641843611492,0.11595931430282486,0.11538836865694582,0.11379057158161082,0.11233054647582597,0.110767326161726,0.1093910711843745,0.10768448074884582,0.10582476566286031,0.10388135330263078,0.10233999847445299,0.10003004624638154,0.09700630538157987,0.09380251979061503,0.09064541019552481,0.0870791491426386,0.08362681629395831,0.07920037508671897,0.07558321722263221,0.0711838015584072,0.06540743901666562,0.05730110739716478
